510,516,610
510,512,608
511,514,612
512,512,608
508,508,610
505,504,610
503,504,616
504,504,614
506,510,610
514,506,614
516,514,650
497,524,648
525,528,598
545,510,594
525,516,590
519,522,572
521,522,572
535,506,594
538,494,612
536,488,624
531,494,596
541,538,666
542,540,676
540,534,576
534,514,604
532,514,608
518,512,618
555,496,638
493,538,634
494,540,626
496,540,622
527,534,612
543,522,612
562,510,618
574,510,632
575,508,634
568,510,628
554,510,620
539,514,610
522,520,602
527,512,582
535,512,586
535,508,606
538,492,638
543,494,630
552,490,630
556,524,578
551,530,580
530,540,632
518,534,586
517,520,594
521,520,594
520,528,598
505,514,618
500,516,620
507,520,620
517,520,620
529,534,604
541,532,606
545,522,620
513,522,604
515,518,566
526,502,600
527,494,612
544,480,640
525,526,614
500,534,608
504,534,606
500,520,594
510,518,602
528,512,610
523,506,612
511,526,638
478,532,638
549,512,630
519,532,600
492,534,598
496,520,570
500,520,570
520,498,614
518,498,604
518,498,606
551,484,608
549,530,610
506,530,606
536,526,624
546,526,620
530,536,598
509,524,610
505,524,612
512,516,608
522,508,606
522,508,610
503,512,618
513,520,624
531,514,624
534,526,598
522,528,598
520,506,610
541,508,590
532,496,610
509,488,618
529,488,612
559,476,590
565,476,588
523,540,628
513,542,640
525,534,596
526,526,622
531,528,620
530,542,612

