503,508,608
518,506,596
526,514,614
524,502,612
518,502,588
524,488,630
520,524,640
532,528,608
518,534,590
524,526,590
517,516,606
502,512,604
505,520,610
531,508,626
525,512,628
494,524,636
485,526,634
521,538,604
538,536,610
539,518,610
515,522,584
508,522,580
535,512,594
543,502,622
551,488,622
537,522,620
523,524,600
520,520,588
511,512,610
501,518,610
502,522,612
530,512,636
524,520,636
517,524,640
497,538,616
552,528,610
514,526,566
509,526,564
542,496,622
577,508,620
513,548,600
524,538,620
513,522,592
517,514,608
521,516,612
512,524,624
509,524,622
520,514,610
510,532,618
503,532,618
559,510,606
577,510,608
533,514,596
529,520,600
530,520,602
540,520,594
542,526,610
540,528,608
548,518,598
544,530,592
552,540,606
543,540,634
525,542,598
510,540,594
502,532,594
517,532,608
524,528,608
520,524,598
517,518,620
509,516,606
505,520,606
541,512,622
517,522,620
483,538,622
470,538,626
539,520,620
566,520,622
545,520,598
514,516,584
522,500,602
521,500,602
517,502,590
542,496,620
568,494,628
525,536,630
521,528,594
525,524,600
528,524,608
525,524,612
523,524,614
518,524,614
516,526,614
514,526,610
513,526,610
513,524,608
510,520,596
511,510,606
512,512,616
528,500,618
535,502,618
543,524,616
549,510,602
540,514,602

