473,580,604
471,582,616
481,578,612
491,582,624
491,578,626
481,568,622
479,570,622
492,584,624
508,600,624
496,600,610
485,600,610
490,604,600
498,612,590
499,616,584
498,618,584
487,606,582
484,604,580
485,604,572
487,604,570
490,604,562
490,604,560
488,592,556
487,592,556
484,582,542
484,578,544
483,572,548
477,566,546
470,564,536
470,564,538
474,564,544
473,562,546
467,554,558
463,554,558
462,558,556
463,564,554
455,566,570
452,570,574
455,572,572
454,576,568
449,574,586
447,576,590
447,592,600
448,596,602
454,602,610
455,608,632
456,610,634
458,588,638
458,578,628
461,568,610
462,570,604
475,578,582
483,580,574
488,588,566
489,590,568
488,608,584
481,604,592
479,600,590
483,602,590
488,606,592
500,608,588
503,608,586
504,616,584
503,616,584
501,614,586
500,614,574
501,614,574
506,608,564
508,608,564
506,604,562
502,604,562
494,596,558
491,596,558
495,596,556
497,598,558
497,610,558
495,612,558
493,608,552
497,606,550
491,598,548
489,598,546
485,592,540
483,592,540
482,590,542
478,586,552
476,586,554
476,604,566
482,610,568
482,610,572
478,604,572
461,600,578
460,598,578
459,598,578
458,592,582
465,586,582
468,584,580
470,584,588
469,580,590
470,574,592
470,572,592
471,572,592
473,564,592
474,562,592
475,564,592
476,564,592
476,568,588
473,596,596
473,596,598
473,594,600
469,592,604
470,598,604
476,616,596
480,622,590
477,626,586
471,616,584
472,616,586
472,614,586
472,614,588
476,610,590
477,612,590
480,618,592
481,624,594
483,630,594
485,628,592
492,622,584
492,620,580
492,606,570
492,604,568
493,602,564
501,582,540
501,580,538
500,572,536
499,566,532
497,564,536
496,564,536
496,564,534
495,564,536
494,564,536
493,564,538
487,568,546
483,574,546
483,596,554
473,606,574
465,608,576
461,626,588
464,636,596
474,650,608
477,644,610
473,622,612
467,614,610
453,584,608
447,580,610
449,576,608
455,576,606
461,576,596
460,574,594
458,574,578
461,574,578
464,572,576
468,566,572
469,568,572
470,570,574
473,576,576
475,580,576
472,578,574
470,576,574
468,574,572
468,580,576
469,584,574
472,602,580
472,606,582
467,612,592
464,612,594
460,614,604
461,616,604
462,618,606
464,620,606
468,624,608
468,624,606
469,616,602
471,612,600
473,600,592
473,596,590
474,590,574
475,592,572
476,592,570
483,598,564
486,598,564
489,592,560
491,590,558
492,586,562
491,572,560
489,568,560
490,562,558
494,568,552
491,568,546
490,568,546
485,570,548
486,570,550
484,574,552
480,584,560
478,586,560
474,590,562
458,610,576
455,616,580
459,622,592
448,620,602
441,630,614
445,634,620
449,630,622
451,624,622
452,616,620
451,608,620
448,598,622
445,586,618
442,574,614
441,564,610
440,556,612
445,554,612
452,554,610
460,556,606
463,556,604
464,556,600
465,552,598
461,552,594
458,554,592
458,558,590
460,560,590
462,562,592
463,564,592
465,568,590
467,570,592
469,572,590
473,574,588
474,574,586
474,576,586
474,576,584
473,576,584
471,576,582
470,580,582
472,582,584
475,586,582
477,590,584
480,596,584
481,598,582
481,600,582
480,600,582
479,600,582
480,604,584
481,604,584
481,604,588
481,606,590
479,606,590
478,602,590
478,600,590
477,598,592
479,596,590
480,598,592
481,600,592
484,604,594
487,606,590
492,614,590
494,616,588
494,616,584
493,616,578
492,614,576
489,610,570
487,606,568
485,604,568
484,606,568
485,602,568
489,610,564
490,610,562
491,606,558
490,604,556
489,602,556
488,602,556
485,600,554
484,600,552
483,600,546
485,598,548
487,598,552
487,596,554
486,594,554
484,588,554
482,584,552
479,580,552
475,578,550
473,578,550
473,582,550
474,588,550
476,592,552
478,596,552
479,600,554
478,600,554
477,600,556
475,600,560
468,598,566
466,596,568
464,596,570
462,596,574
461,596,574
462,598,578
463,598,584
465,600,586
466,598,586
466,596,588
465,592,588
464,590,588
463,590,588
462,590,590
460,590,592
459,590,592
460,586,590
460,580,590
458,578,590
460,574,590
460,570,592
460,568,592
461,564,592
461,564,590
463,564,588
464,564,586
467,566,586
469,568,586
473,572,584
475,574,584
474,576,584
473,576,586
472,576,586
470,574,590
471,576,590
472,578,592
473,578,592
476,580,594
483,586,600
483,592,606
483,596,608
486,602,606
490,604,606
491,602,600
491,602,598
491,596,592
487,598,594
487,594,590
488,594,590
496,606,594
496,610,594
500,618,590
499,614,580
500,612,572
500,606,566
499,598,562
494,594,560
488,586,556
487,584,556
489,586,558
490,586,556
487,582,550
484,580,550
483,578,550
479,578,548
475,580,548
473,580,548
470,578,550
464,578,550
459,588,556
460,588,556
460,590,558
457,592,572
455,592,574
455,598,582
456,604,588
462,616,604
457,606,606
457,604,606
455,578,606
457,570,610
467,566,612
478,568,610
483,568,600
480,570,594
475,572,584
474,576,584
479,578,590
482,578,592
486,584,598
489,586,600
492,594,604
493,596,604
495,596,598
497,602,592
502,606,588
501,606,588
501,594,576
500,592,574
501,592,572
498,588,566
499,590,562
500,588,560
498,588,556
496,590,556
495,592,556
493,592,554
488,590,554
479,596,556
477,598,556
484,602,564
485,602,568
470,598,572
469,598,572
478,610,568
484,612,568
484,612,570
483,604,574
472,588,580
467,586,582
468,590,590
468,592,592
465,590,590
463,588,588
462,586,586
462,586,584
465,582,580
466,578,578
467,576,576
469,572,576
472,574,576
470,572,576
470,570,570
473,572,572
478,566,572
477,568,568
479,568,568
479,570,568
478,584,572
476,588,574
472,598,582
470,598,586
468,594,598
467,600,604
476,618,604
477,620,602
471,616,580
465,614,580
468,608,578
471,606,578
