459,554,892
516,542,856
529,544,826
536,550,800
526,522,756
507,512,738
487,502,718
485,504,704
496,518,688
513,526,668
522,530,646
529,532,624
527,530,604
520,526,580
512,526,558
506,522,542
499,520,528
493,516,512
492,510,500
497,512,490
507,512,482
514,512,470
515,508,460
510,504,456
503,498,456
496,492,454
497,494,454
502,496,454
504,500,460
505,502,466
507,504,472
505,506,480
505,504,486
503,506,490
502,508,496
505,510,500
508,516,506
509,516,512
510,518,520
512,520,528
510,518,538
508,516,538
506,518,540
505,520,546
506,522,556
506,524,564
499,524,588
490,520,626
477,514,662
471,508,728
462,518,794
451,524,870
431,538,920
434,556,898
415,574,920
454,582,920
486,596,908
523,604,834
548,606,774
554,596,730
544,580,702
524,562,686
504,546,682
488,538,678
478,528,678
477,530,654
475,532,662
485,530,638
497,534,596
508,536,558
511,530,528
511,526,504
507,522,486
499,512,476
491,506,470
489,500,468
490,496,468
496,498,468
503,500,464
504,500,460
509,502,458
512,504,458
516,506,462
516,508,468
512,504,478
504,500,486
496,494,500
493,492,504
496,496,512
506,506,512
513,510,510
517,510,516
520,510,526
521,512,528
524,512,526
525,514,524
523,514,524
518,516,520
509,518,522
503,518,526
499,518,532
499,516,540
503,522,554
504,524,570
504,528,604
503,528,654
496,530,720
484,536,792
480,552,852
479,564,890
481,576,910
484,582,912
500,582,834
505,580,802
497,562,748
489,552,736
488,544,720
494,540,696
497,532,648
500,532,636
508,532,592
510,532,552
510,530,534
508,524,522
507,520,508
504,512,492
504,510,480
505,506,474
506,502,470
505,500,468
505,496,466
506,496,466
504,496,468
499,492,476
500,492,484
509,506,508
512,508,510
516,514,538
515,512,542
508,514,544
504,516,548
504,520,552
505,522,558
506,524,566
509,528,572
505,530,594
501,528,626
495,528,674
484,536,732
473,552,792
468,564,852
464,578,900
458,594,920
456,606,920
461,614,914
474,624,884
501,630,830
519,624,792
528,614,766
530,602,734
527,590,714
522,576,698
514,566,688
506,560,680
499,552,672
492,540,658
489,536,644
492,536,628
498,534,606
503,536,590
506,536,572
508,534,554
506,532,536
503,526,522
500,520,506
498,518,490
495,512,482
493,508,478
496,506,476
500,504,476
503,504,474
505,502,474
503,500,470
502,496,470
502,496,466
502,494,464
502,492,464
506,492,466
510,496,470
513,498,472
515,498,474
516,500,480
514,502,486
512,502,494
511,506,500
511,508,506
511,510,512
511,512,522
508,512,538
506,514,552
508,522,560
515,526,568
518,530,582
515,534,594
512,536,602
506,538,614
496,548,644
493,562,678
481,576,726
457,588,782
432,590,832
411,590,876
390,594,908
383,596,914
394,600,890
411,602,852
434,602,810
453,596,770
462,586,736
469,578,714
473,568,704
472,554,698
475,550,696
477,548,696
481,546,694
485,546,692
488,546,688
493,544,676
499,546,658
505,546,634
508,546,610
510,542,586
506,534,554
504,532,540
503,526,530
504,522,518
506,520,508
509,516,500
513,512,492
515,508,480
513,504,474
511,500,468
508,494,466
509,492,462
508,492,464
510,492,466
510,492,468
508,492,470
509,492,470
511,496,476
511,498,482
512,502,488
514,506,494
515,512,498
514,514,504
512,518,514
509,522,528
507,526,542
506,530,564
503,532,580
500,532,584
496,538,608
495,544,614
496,552,620
495,562,642
489,572,674
478,584,720
465,592,766
456,600,802
453,614,832
455,628,860
463,636,876
470,636,864
472,632,830
475,616,768
474,602,732
473,588,706
470,576,694
470,568,688
472,564,690
478,562,694
484,564,696
488,564,694
491,564,690
494,562,680
497,558,670
499,552,654
499,546,636
498,540,614
500,536,592
501,532,570
502,528,550
504,522,522
503,518,506
503,514,494
505,512,484
507,508,478
506,502,468
504,496,458
502,490,450
503,488,442
506,488,440
510,492,440
514,496,442
516,500,448
518,504,458
516,506,474
513,508,490
510,506,506
507,508,524
507,510,534
510,514,538
514,520,544
519,524,548
520,524,550
518,522,556
516,518,556
512,512,558
509,508,564
508,508,574
