432,592,578
447,590,568
452,598,570
453,612,582
452,612,586
447,620,584
447,622,582
448,626,586
443,634,592
445,644,584
446,648,578
449,648,574
451,648,570
456,642,562
461,638,556
464,634,558
466,628,560
467,622,560
467,620,558
471,618,554
478,616,556
481,616,558
480,612,560
480,612,564
479,606,562
477,600,558
476,598,554
480,598,552
481,596,554
483,590,552
480,588,550
483,584,550
485,580,552
487,580,554
489,574,552
488,572,552
490,570,554
490,568,554
488,564,554
488,562,550
487,560,548
487,562,546
489,560,546
492,562,548
492,562,550
490,560,552
489,560,554
488,558,554
490,560,548
492,562,550
494,564,550
495,566,552
496,568,552
497,570,554
496,570,558
493,570,558
492,570,560
491,570,558
489,574,556
487,576,558
487,580,560
487,582,560
486,586,562
486,588,564
485,590,568
484,594,566
480,596,568
476,596,568
474,594,566
474,598,566
477,602,568
477,606,562
479,614,562
481,620,560
477,628,558
478,632,562
476,636,562
474,638,564
469,636,568
467,634,568
464,632,574
465,628,578
466,626,578
466,624,578
466,620,578
465,620,576
467,618,576
467,616,574
468,614,574
467,616,572
464,612,572
460,612,574
458,608,570
458,606,570
463,602,570
465,602,570
469,600,562
470,600,562
471,598,560
470,594,558
468,592,556
467,590,552
468,590,552
474,588,546
477,588,550
475,590,550
474,594,554
473,598,558
469,596,562
466,594,562
464,594,562
463,594,562
463,596,560
464,598,560
466,602,560
463,600,564
460,598,566
460,600,564
465,604,562
465,606,562
463,608,564
463,610,562
464,612,562
464,614,564
465,614,562
464,614,562
462,614,562
463,616,564
461,620,562
461,624,560
462,624,558
462,622,556
463,620,558
463,614,558
464,610,558
466,608,558
469,606,560
471,604,560
472,604,560
473,606,558
474,604,556
474,604,552
475,604,552
478,602,544
480,600,542
480,600,544
483,596,546
487,592,548
489,592,548
487,584,548
487,582,546
489,580,546
489,580,548
488,582,548
488,580,550
488,582,550
487,584,550
486,584,550
487,588,550
486,586,552
485,588,552
483,586,554
481,586,556
480,588,556
479,588,556
480,590,558
480,592,556
481,594,556
482,596,556
482,596,554
480,598,554
480,600,554
480,602,554
479,604,554
478,604,554
477,606,556
476,606,556
475,608,556
474,610,556
473,612,554
471,616,554
471,620,554
470,622,552
469,624,552
468,622,552
468,620,554
470,616,556
471,614,560
471,612,560
472,610,562
471,606,562
469,606,560
471,606,558
471,606,556
470,606,556
469,606,554
467,606,554
468,606,556
469,606,556
469,604,556
470,602,558
470,602,560
472,602,562
473,604,562
474,602,562
473,602,560
473,604,560
474,604,558
473,600,556
473,598,556
471,590,556
472,590,554
471,588,554
472,586,544
473,586,546
470,590,550
466,588,554
464,590,556
463,592,556
465,594,558
467,596,560
468,596,560
469,596,562
468,596,560
467,596,560
466,596,560
463,598,560
462,600,562
462,604,562
461,608,562
463,610,564
463,614,564
461,614,564
461,616,562
461,616,558
460,616,556
460,616,554
461,614,556
462,614,558
463,612,562
465,610,566
466,612,568
467,612,570
471,614,568
473,616,566
475,618,564
476,618,562
475,616,554
476,614,554
476,612,554
476,612,552
476,610,552
475,608,552
475,606,552
477,604,552
480,602,548
483,602,548
486,600,550
487,600,550
487,596,550
486,594,550
484,592,548
484,590,548
485,588,548
486,588,548
489,590,548
490,590,548
491,590,550
491,588,552
490,588,552
490,586,554
489,586,554
488,586,554
487,584,552
488,584,550
489,584,550
491,588,550
490,588,548
489,586,550
489,586,552
489,586,550
489,588,552
488,590,550
487,590,550
486,594,548
484,594,548
483,594,550
482,596,550
481,596,550
481,598,550
481,598,552
479,600,552
477,600,554
476,600,554
475,600,552
476,600,554
476,600,556
476,604,554
475,606,552
474,610,552
472,612,550
470,614,548
469,616,548
468,618,548
470,620,548
471,620,550
472,616,556
472,610,558
472,608,560
471,606,560
472,608,560
472,606,554
471,606,554
469,608,552
468,606,552
466,604,556
467,604,556
470,604,560
471,604,560
471,602,558
470,602,558
470,598,558
470,594,560
469,594,558
468,592,558
469,590,558
469,590,556
470,588,554
471,588,552
471,586,552
472,588,550
471,588,550
472,590,552
472,594,554
470,594,556
468,594,558
466,592,560
463,592,562
462,592,562
461,594,562
463,598,562
467,598,564
466,594,564
461,596,564
457,600,568
457,604,566
457,606,564
458,606,562
460,608,562
463,608,560
465,612,562
470,616,562
472,618,562
471,626,562
470,628,560
469,626,558
468,622,560
469,616,562
469,612,564
469,610,564
468,606,566
469,608,566
472,610,562
474,610,560
475,610,556
475,608,552
477,608,550
477,606,550
478,608,550
479,608,552
480,608,552
480,606,552
480,604,552
480,602,550
480,596,550
479,594,550
479,592,550
481,590,550
482,590,550
482,588,550
482,586,550
483,586,550
484,584,552
486,584,554
487,584,554
486,584,556
488,582,554
489,582,554
489,582,552
490,580,550
491,580,548
491,582,548
491,584,548
490,584,548
489,586,548
488,586,546
488,588,548
489,588,546
488,590,548
488,592,548
487,594,548
486,594,550
485,594,550
483,594,550
484,596,548
484,598,548
485,600,548
486,602,548
487,604,548
486,608,550
484,610,552
481,614,552
478,614,552
476,616,552
473,618,552
471,622,548
472,622,548
473,620,548
474,620,550
475,618,554
476,616,558
474,614,560
473,612,562
471,608,562
469,606,562
468,608,560
469,610,562
469,612,560
470,612,560
471,612,562
471,610,562
471,610,564
472,608,566
471,608,566
472,608,566
472,606,566
471,604,566
470,602,564
470,600,564
470,598,564
470,596,564
469,594,564
467,592,564
467,590,564
466,588,564
467,588,562
467,588,560
466,586,558
466,588,558
468,590,558
468,590,556
467,590,554
468,588,554
468,590,554
469,590,554
469,592,554
469,596,556
471,598,556
470,596,558
469,598,560
469,596,560
469,596,564
468,598,564
467,598,566
465,600,568
463,598,570
462,600,570
462,602,570
464,604,570
467,608,572
468,612,574
468,616,576
468,620,580
468,622,578
468,622,576
469,624,572
469,624,570
470,624,568
471,624,568
473,620,568
474,618,568
476,614,570
477,614,570
476,612,566
475,610,564
475,608,562
475,608,560
475,608,558
477,608,554
478,610,552
482,610,548
484,608,548
485,606,548
485,604,550
484,602,550
482,598,552
481,596,552
481,592,552
483,590,552
484,590,552
485,588,550
487,588,548
488,586,550
487,586,550
487,584,550
486,582,552
484,578,554
484,578,556
486,580,556
488,582,556
488,584,554
489,584,556
490,584,554
491,582,554
492,582,552
492,584,552
492,586,550
493,588,550
492,588,550
492,590,550
491,590,548
489,590,548
489,592,548
488,592,548
487,594,548
487,596,546
486,598,546
486,600,546
487,604,544
488,608,544
489,610,546
489,612,546
490,612,546
488,614,546
488,614,544
490,616,544
487,616,542
486,618,542
483,618,544
478,620,544
474,622,544
468,626,544
464,632,548
465,630,552
465,630,556
466,628,562
467,624,568
469,622,574
473,618,578
474,616,580
474,614,580
472,612,576
471,612,572
471,610,568
470,606,568
468,608,566
470,606,564
468,606,564
467,606,570
468,604,574

